image,total_boxes,train_boxes,other_boxes
VAIPE_P_451_9,5,5,0
VAIPE_P_452_0,5,5,0
VAIPE_P_452_1,5,5,0
VAIPE_P_452_2,5,5,0
VAIPE_P_452_3,5,5,0
VAIPE_P_453_0,2,2,0
VAIPE_P_453_1,2,2,0
VAIPE_P_453_10,2,2,0
VAIPE_P_453_11,2,2,0
VAIPE_P_453_12,2,2,0
VAIPE_P_453_2,2,2,0
VAIPE_P_453_4,2,2,0
VAIPE_P_453_7,2,2,0
VAIPE_P_453_8,2,2,0
VAIPE_P_454_0,5,1,4
VAIPE_P_454_1,5,1,4
VAIPE_P_454_2,5,1,4
VAIPE_P_454_3,5,1,4
VAIPE_P_454_4,5,1,4
VAIPE_P_454_5,5,1,4
VAIPE_P_459_0,2,2,0
VAIPE_P_45_0,5,3,2
VAIPE_P_45_1,5,3,2
VAIPE_P_45_10,5,3,2
VAIPE_P_45_11,5,3,2
VAIPE_P_45_12,5,3,2
VAIPE_P_45_13,5,3,2
VAIPE_P_45_14,5,3,2
VAIPE_P_45_15,5,3,2
VAIPE_P_45_16,5,3,2
VAIPE_P_45_17,5,3,2
VAIPE_P_45_18,5,3,2
VAIPE_P_45_19,5,3,2
VAIPE_P_45_2,5,3,2
VAIPE_P_45_20,5,3,2
VAIPE_P_45_21,5,3,2
VAIPE_P_45_22,5,3,2
VAIPE_P_45_23,5,3,2
VAIPE_P_45_24,5,3,2
VAIPE_P_45_25,5,3,2
VAIPE_P_45_26,5,3,2
VAIPE_P_45_27,5,3,2
VAIPE_P_45_28,5,3,2
VAIPE_P_45_29,5,3,2
VAIPE_P_45_3,5,3,2
VAIPE_P_45_30,5,3,2
VAIPE_P_45_31,5,3,2
VAIPE_P_45_32,5,3,2
VAIPE_P_45_33,5,3,2
VAIPE_P_45_34,5,3,2
VAIPE_P_45_4,5,3,2
VAIPE_P_45_5,5,3,2
VAIPE_P_45_6,5,3,2
VAIPE_P_45_7,5,3,2
VAIPE_P_45_8,5,3,2
VAIPE_P_45_9,5,3,2
VAIPE_P_461_0,3,3,0
VAIPE_P_461_1,3,3,0
VAIPE_P_461_10,3,3,0
VAIPE_P_461_11,3,3,0
VAIPE_P_461_14,3,3,0
VAIPE_P_461_19,3,3,0
VAIPE_P_461_5,3,3,0
VAIPE_P_461_6,3,3,0
VAIPE_P_461_8,3,3,0
VAIPE_P_461_9,3,3,0
VAIPE_P_462_1,2,2,0
VAIPE_P_462_4,2,2,0
VAIPE_P_462_5,2,2,0
VAIPE_P_463_0,2,2,0
VAIPE_P_464_0,5,2,3
VAIPE_P_464_1,4,1,3
VAIPE_P_464_10,4,1,3
VAIPE_P_464_11,4,1,3
VAIPE_P_464_12,5,2,3
VAIPE_P_464_2,4,1,3
VAIPE_P_464_3,4,1,3
VAIPE_P_464_4,4,1,3
VAIPE_P_464_5,5,2,3
VAIPE_P_464_6,5,2,3
VAIPE_P_464_7,4,1,3
VAIPE_P_464_8,5,2,3
VAIPE_P_464_9,5,2,3
VAIPE_P_465_0,4,1,3
VAIPE_P_465_1,5,2,3
VAIPE_P_465_10,4,1,3
VAIPE_P_465_11,5,2,3
VAIPE_P_465_12,4,1,3
VAIPE_P_465_2,4,1,3
VAIPE_P_465_3,5,2,3
VAIPE_P_465_4,5,2,3
VAIPE_P_465_5,5,2,3
VAIPE_P_465_6,4,1,3
VAIPE_P_465_7,4,1,3
VAIPE_P_465_8,5,2,3
VAIPE_P_465_9,4,1,3
VAIPE_P_466_0,2,2,0
VAIPE_P_467_0,4,4,0
VAIPE_P_467_1,4,4,0
VAIPE_P_467_2,3,3,0
VAIPE_P_467_3,4,4,0
VAIPE_P_467_4,3,3,0
VAIPE_P_468_0,7,7,0
VAIPE_P_468_1,7,7,0
VAIPE_P_468_2,7,7,0
VAIPE_P_468_3,7,7,0
VAIPE_P_469_0,2,2,0
VAIPE_P_469_1,2,2,0
VAIPE_P_469_2,2,2,0
VAIPE_P_469_4,2,2,0
VAIPE_P_469_5,2,2,0
VAIPE_P_469_8,2,2,0
VAIPE_P_46_0,4,4,0
VAIPE_P_46_1,4,4,0
VAIPE_P_46_2,4,4,0
VAIPE_P_46_3,4,4,0
VAIPE_P_46_4,4,4,0
VAIPE_P_46_5,4,4,0
VAIPE_P_46_6,4,4,0
VAIPE_P_46_7,4,4,0
VAIPE_P_46_8,4,4,0
VAIPE_P_46_9,4,4,0
VAIPE_P_470_0,2,2,0
VAIPE_P_470_17,2,2,0
VAIPE_P_470_18,2,2,0
VAIPE_P_470_19,2,2,0
VAIPE_P_470_2,2,2,0
VAIPE_P_470_20,2,2,0
VAIPE_P_470_3,2,2,0
VAIPE_P_470_4,2,2,0
VAIPE_P_470_6,2,2,0
VAIPE_P_470_7,2,2,0
VAIPE_P_470_9,2,2,0
VAIPE_P_471_0,3,2,1
VAIPE_P_471_1,3,2,1
VAIPE_P_471_10,3,2,1
VAIPE_P_471_11,3,2,1
VAIPE_P_471_12,3,2,1
VAIPE_P_471_13,3,2,1
VAIPE_P_471_14,3,2,1
VAIPE_P_471_2,3,2,1
VAIPE_P_471_3,3,2,1
VAIPE_P_471_4,3,2,1
VAIPE_P_471_5,3,2,1
VAIPE_P_471_6,3,2,1
VAIPE_P_471_7,3,2,1
VAIPE_P_471_8,3,2,1
VAIPE_P_471_9,3,2,1
VAIPE_P_472_0,3,2,1
VAIPE_P_472_1,3,2,1
VAIPE_P_472_10,3,2,1
VAIPE_P_472_11,3,2,1
VAIPE_P_472_12,3,2,1
VAIPE_P_472_13,3,2,1
VAIPE_P_472_14,3,2,1
VAIPE_P_472_15,3,2,1
VAIPE_P_472_2,3,2,1
VAIPE_P_472_3,3,2,1
VAIPE_P_472_4,3,2,1
VAIPE_P_472_5,3,2,1
VAIPE_P_472_6,3,2,1
VAIPE_P_472_7,3,2,1
VAIPE_P_472_8,3,2,1
VAIPE_P_472_9,3,2,1
VAIPE_P_473_0,5,5,0
VAIPE_P_473_10,5,5,0
VAIPE_P_473_11,5,5,0
VAIPE_P_473_2,5,5,0
VAIPE_P_473_4,5,5,0
VAIPE_P_473_6,5,5,0
VAIPE_P_473_7,5,5,0
VAIPE_P_473_9,5,5,0
VAIPE_P_474_0,2,2,0
VAIPE_P_474_1,2,2,0
VAIPE_P_474_2,2,2,0
VAIPE_P_474_3,3,3,0
VAIPE_P_474_4,3,3,0
VAIPE_P_476_0,6,4,2
VAIPE_P_476_1,6,4,2
VAIPE_P_476_2,6,4,2
VAIPE_P_476_3,6,4,2
VAIPE_P_478_0,2,2,0
VAIPE_P_478_1,2,2,0
VAIPE_P_479_0,2,2,0
VAIPE_P_479_1,2,2,0
VAIPE_P_47_0,4,4,0
VAIPE_P_47_1,5,5,0
VAIPE_P_47_10,5,5,0
VAIPE_P_47_11,4,4,0
VAIPE_P_47_2,5,5,0
VAIPE_P_47_3,4,4,0
VAIPE_P_47_4,5,5,0
VAIPE_P_47_5,4,4,0
VAIPE_P_47_6,4,4,0
VAIPE_P_47_7,4,4,0
VAIPE_P_47_8,4,4,0
VAIPE_P_47_9,5,5,0
VAIPE_P_480_0,2,2,0
VAIPE_P_480_1,2,2,0
VAIPE_P_480_2,2,2,0
VAIPE_P_480_3,2,2,0
VAIPE_P_481_0,5,5,0
VAIPE_P_481_2,5,5,0
VAIPE_P_481_3,4,4,0
VAIPE_P_481_6,5,5,0
VAIPE_P_481_7,4,4,0
VAIPE_P_481_8,4,4,0
VAIPE_P_482_10,3,3,0
VAIPE_P_482_11,3,3,0
VAIPE_P_482_12,3,3,0
VAIPE_P_482_13,3,3,0
VAIPE_P_482_14,2,2,0
VAIPE_P_482_15,2,2,0
VAIPE_P_482_18,3,3,0
VAIPE_P_482_19,3,3,0
VAIPE_P_482_2,3,3,0
VAIPE_P_482_21,2,2,0
VAIPE_P_482_22,2,2,0
VAIPE_P_482_23,2,2,0
VAIPE_P_482_3,2,2,0
VAIPE_P_482_4,2,2,0
VAIPE_P_482_5,3,3,0
VAIPE_P_482_7,3,3,0
VAIPE_P_482_9,2,2,0
VAIPE_P_483_0,8,4,4
VAIPE_P_483_1,8,4,4
VAIPE_P_483_10,8,4,4
VAIPE_P_483_11,8,4,4
VAIPE_P_483_12,8,4,4
VAIPE_P_483_13,8,4,4
VAIPE_P_483_14,8,4,4
VAIPE_P_483_15,8,4,4
VAIPE_P_483_16,8,4,4
VAIPE_P_483_17,8,4,4
VAIPE_P_483_18,8,4,4
VAIPE_P_483_19,8,4,4
VAIPE_P_483_2,8,4,4
VAIPE_P_483_20,8,4,4
VAIPE_P_483_21,8,4,4
VAIPE_P_483_3,8,4,4
VAIPE_P_483_4,8,4,4
VAIPE_P_483_5,8,4,4
VAIPE_P_483_6,8,4,4
VAIPE_P_483_7,8,4,4
VAIPE_P_483_8,8,4,4
VAIPE_P_483_9,8,4,4
VAIPE_P_484_0,4,4,0
VAIPE_P_484_1,6,4,2
VAIPE_P_485_0,3,3,0
VAIPE_P_485_1,3,3,0
VAIPE_P_486_0,6,4,2
VAIPE_P_486_1,5,3,2
VAIPE_P_487_0,4,0,4
VAIPE_P_487_1,5,0,5
VAIPE_P_487_2,5,0,5
VAIPE_P_487_3,4,0,4
VAIPE_P_487_4,5,0,5
VAIPE_P_487_5,5,0,5
VAIPE_P_488_0,4,0,4
VAIPE_P_488_1,4,0,4
VAIPE_P_489_0,5,0,5
VAIPE_P_489_1,5,0,5
VAIPE_P_48_0,4,2,2
VAIPE_P_48_1,4,2,2
VAIPE_P_48_2,3,2,1
VAIPE_P_48_3,3,2,1
VAIPE_P_48_4,3,2,1
VAIPE_P_48_5,3,2,1
VAIPE_P_48_6,4,2,2
VAIPE_P_48_7,4,2,2
VAIPE_P_490_0,5,0,5
VAIPE_P_490_1,5,0,5
VAIPE_P_491_0,3,1,2
VAIPE_P_491_1,3,1,2
VAIPE_P_492_0,3,3,0
VAIPE_P_492_1,2,2,0
VAIPE_P_492_10,3,3,0
VAIPE_P_492_11,2,2,0
VAIPE_P_492_12,3,3,0
VAIPE_P_492_13,2,2,0
VAIPE_P_492_14,3,3,0
VAIPE_P_492_15,2,2,0
VAIPE_P_492_16,3,3,0
VAIPE_P_492_17,2,2,0
VAIPE_P_492_2,3,3,0
VAIPE_P_492_3,3,3,0
VAIPE_P_492_4,2,2,0
VAIPE_P_492_5,3,3,0
VAIPE_P_492_6,3,3,0
VAIPE_P_492_7,2,2,0
VAIPE_P_492_8,2,2,0
VAIPE_P_492_9,2,2,0
VAIPE_P_493_0,2,2,0
VAIPE_P_493_1,2,2,0
VAIPE_P_493_2,2,2,0
VAIPE_P_493_5,2,2,0
VAIPE_P_494_0,2,2,0
VAIPE_P_494_1,2,2,0
VAIPE_P_494_10,2,2,0
VAIPE_P_494_12,2,2,0
VAIPE_P_494_14,2,2,0
VAIPE_P_494_3,2,2,0
VAIPE_P_495_0,5,3,2
VAIPE_P_495_1,5,2,3
VAIPE_P_495_2,5,2,3
VAIPE_P_495_3,5,1,4
VAIPE_P_495_4,5,2,3
VAIPE_P_495_5,5,3,2
VAIPE_P_495_6,5,1,4
VAIPE_P_495_7,5,1,4
VAIPE_P_496_0,5,3,2
VAIPE_P_496_1,5,3,2
VAIPE_P_496_10,6,3,3
VAIPE_P_496_11,6,3,3
VAIPE_P_496_12,5,3,2
VAIPE_P_496_13,6,3,3
VAIPE_P_496_14,6,3,3
VAIPE_P_496_15,5,3,2
VAIPE_P_496_16,6,3,3
VAIPE_P_496_17,5,3,2
VAIPE_P_496_18,5,3,2
VAIPE_P_496_19,6,3,3
VAIPE_P_496_2,5,3,2
VAIPE_P_496_20,5,3,2
VAIPE_P_496_21,6,3,3
VAIPE_P_496_22,5,3,2
VAIPE_P_496_23,5,3,2
VAIPE_P_496_3,6,3,3
VAIPE_P_496_4,6,3,3
VAIPE_P_496_5,6,3,3
VAIPE_P_496_6,5,3,2
VAIPE_P_496_7,6,3,3
VAIPE_P_496_8,6,3,3
VAIPE_P_496_9,5,3,2
VAIPE_P_497_0,4,4,0
VAIPE_P_497_1,4,4,0
VAIPE_P_497_2,4,4,0
VAIPE_P_497_3,4,4,0
VAIPE_P_497_4,4,4,0
VAIPE_P_497_5,4,4,0
VAIPE_P_497_6,4,4,0
VAIPE_P_497_7,4,4,0
VAIPE_P_498_0,2,2,0
VAIPE_P_49_0,4,2,2
VAIPE_P_500_0,2,2,0
VAIPE_P_503_0,2,2,0
VAIPE_P_503_2,2,2,0
VAIPE_P_503_3,2,2,0
VAIPE_P_504_0,3,3,0
VAIPE_P_504_1,3,3,0
VAIPE_P_504_10,3,3,0
VAIPE_P_504_11,3,3,0
VAIPE_P_504_12,3,3,0
VAIPE_P_504_13,3,3,0
VAIPE_P_504_14,3,3,0
VAIPE_P_504_15,3,3,0
VAIPE_P_504_16,3,3,0
VAIPE_P_504_17,3,3,0
VAIPE_P_504_18,3,3,0
VAIPE_P_504_19,3,3,0
VAIPE_P_504_2,3,3,0
VAIPE_P_504_20,3,3,0
VAIPE_P_504_21,3,3,0
VAIPE_P_504_22,3,3,0
VAIPE_P_504_23,3,3,0
VAIPE_P_504_24,3,3,0
VAIPE_P_504_25,3,3,0
VAIPE_P_504_26,3,3,0
VAIPE_P_504_3,3,3,0
VAIPE_P_504_4,3,3,0
VAIPE_P_504_5,3,3,0
VAIPE_P_504_6,3,3,0
VAIPE_P_504_7,3,3,0
VAIPE_P_504_8,3,3,0
VAIPE_P_504_9,3,3,0
VAIPE_P_505_0,4,4,0
VAIPE_P_505_1,4,4,0
VAIPE_P_505_10,4,4,0
VAIPE_P_505_11,4,4,0
VAIPE_P_505_12,4,4,0
VAIPE_P_505_13,4,4,0
VAIPE_P_505_14,4,4,0
VAIPE_P_505_15,4,4,0
VAIPE_P_505_16,4,4,0
VAIPE_P_505_17,4,4,0
VAIPE_P_505_18,4,4,0
VAIPE_P_505_19,4,4,0
VAIPE_P_505_2,4,4,0
VAIPE_P_505_3,4,4,0
VAIPE_P_505_4,4,4,0
VAIPE_P_505_5,4,4,0
VAIPE_P_505_6,4,4,0
VAIPE_P_505_7,4,4,0
VAIPE_P_505_8,4,4,0
VAIPE_P_505_9,4,4,0
VAIPE_P_506_0,3,1,2
VAIPE_P_506_1,3,1,2
VAIPE_P_506_2,3,1,2
VAIPE_P_506_3,3,1,2
VAIPE_P_506_4,3,1,2
VAIPE_P_506_5,3,1,2
VAIPE_P_507_0,4,0,4
VAIPE_P_507_1,2,0,2
VAIPE_P_507_10,4,0,4
VAIPE_P_507_11,2,0,2
VAIPE_P_507_2,2,0,2
VAIPE_P_507_3,4,0,4
VAIPE_P_507_4,2,0,2
VAIPE_P_507_5,4,0,4
VAIPE_P_507_6,2,0,2
VAIPE_P_507_7,4,0,4
VAIPE_P_507_8,2,0,2
VAIPE_P_507_9,4,0,4
VAIPE_P_508_0,4,4,0
VAIPE_P_508_1,4,3,1
VAIPE_P_508_2,4,4,0
VAIPE_P_508_3,4,3,1
VAIPE_P_508_4,4,4,0
VAIPE_P_508_5,4,4,0
VAIPE_P_508_6,4,3,1
VAIPE_P_508_7,4,3,1
VAIPE_P_509_0,4,3,1
VAIPE_P_509_1,3,3,0
VAIPE_P_509_2,3,3,0
VAIPE_P_509_3,4,3,1
VAIPE_P_50_0,4,2,2
VAIPE_P_50_1,4,2,2
VAIPE_P_50_2,4,2,2
VAIPE_P_510_0,3,3,0
VAIPE_P_510_1,4,3,1
VAIPE_P_510_2,4,3,1
VAIPE_P_510_3,3,3,0
VAIPE_P_511_0,4,3,1
VAIPE_P_511_1,4,3,1
VAIPE_P_511_2,4,3,1
VAIPE_P_511_3,3,3,0
VAIPE_P_512_0,3,3,0
VAIPE_P_512_1,4,3,1
VAIPE_P_512_2,3,3,0
VAIPE_P_512_3,4,3,1
VAIPE_P_512_4,3,3,0
VAIPE_P_512_5,3,3,0
VAIPE_P_512_6,4,3,1
VAIPE_P_513_0,6,3,3
VAIPE_P_513_1,6,3,3
VAIPE_P_513_10,6,3,3
VAIPE_P_513_11,6,3,3
VAIPE_P_513_12,6,3,3
VAIPE_P_513_13,6,3,3
VAIPE_P_513_14,6,3,3
VAIPE_P_513_15,6,3,3
VAIPE_P_513_16,6,3,3
VAIPE_P_513_17,6,3,3
VAIPE_P_513_18,6,3,3
VAIPE_P_513_19,6,3,3
VAIPE_P_513_2,6,3,3
VAIPE_P_513_20,6,3,3
VAIPE_P_513_21,6,3,3
VAIPE_P_513_22,6,3,3
VAIPE_P_513_23,6,3,3
VAIPE_P_513_3,6,3,3
VAIPE_P_513_4,6,3,3
VAIPE_P_513_5,6,3,3
VAIPE_P_513_6,6,3,3
VAIPE_P_513_7,6,3,3
VAIPE_P_513_8,6,3,3
VAIPE_P_513_9,6,3,3
VAIPE_P_514_0,5,5,0
VAIPE_P_514_1,7,5,2
VAIPE_P_514_10,5,5,0
VAIPE_P_514_11,7,5,2
VAIPE_P_514_12,7,5,2
VAIPE_P_514_13,5,5,0
VAIPE_P_514_14,7,5,2
VAIPE_P_514_15,7,5,2
VAIPE_P_514_16,2,0,2
VAIPE_P_514_17,5,5,0
VAIPE_P_514_18,2,0,2
VAIPE_P_514_19,7,5,2
VAIPE_P_514_2,2,0,2
VAIPE_P_514_20,5,5,0
VAIPE_P_514_21,2,0,2
VAIPE_P_514_22,5,5,0
VAIPE_P_514_23,5,5,0
VAIPE_P_514_24,2,0,2
VAIPE_P_514_25,2,0,2
VAIPE_P_514_26,2,0,2
VAIPE_P_514_27,7,5,2
VAIPE_P_514_28,7,5,2
VAIPE_P_514_29,7,5,2
VAIPE_P_514_3,2,0,2
VAIPE_P_514_30,5,5,0
VAIPE_P_514_4,2,0,2
VAIPE_P_514_5,5,5,0
VAIPE_P_514_6,7,5,2
VAIPE_P_514_7,7,5,2
VAIPE_P_514_8,5,5,0
VAIPE_P_514_9,2,0,2
VAIPE_P_515_0,4,4,0
VAIPE_P_515_1,4,4,0
VAIPE_P_515_2,3,3,0
VAIPE_P_515_3,3,3,0
VAIPE_P_515_4,4,4,0
VAIPE_P_515_5,4,4,0
VAIPE_P_515_6,3,3,0
VAIPE_P_515_7,3,3,0
VAIPE_P_516_0,4,3,1
VAIPE_P_516_1,4,3,1
VAIPE_P_516_2,4,3,1
VAIPE_P_516_3,4,3,1
VAIPE_P_516_4,4,3,1
VAIPE_P_516_5,4,3,1
VAIPE_P_516_6,4,3,1
VAIPE_P_516_7,4,3,1
VAIPE_P_517_0,3,3,0
VAIPE_P_518_0,2,2,0
VAIPE_P_519_0,2,2,0
VAIPE_P_519_2,4,4,0
VAIPE_P_51_0,4,2,2
VAIPE_P_520_0,3,3,0
VAIPE_P_521_0,3,3,0
VAIPE_P_521_2,3,3,0
VAIPE_P_522_0,3,3,0
VAIPE_P_522_1,4,4,0
VAIPE_P_522_2,3,3,0
VAIPE_P_523_1,4,4,0
VAIPE_P_523_2,2,2,0
VAIPE_P_523_3,3,3,0
VAIPE_P_523_5,3,3,0
VAIPE_P_524_0,6,4,2
VAIPE_P_524_1,6,4,2
VAIPE_P_524_2,6,4,2
VAIPE_P_524_3,6,4,2
VAIPE_P_524_4,6,4,2
VAIPE_P_524_5,6,4,2
VAIPE_P_524_6,6,4,2
VAIPE_P_524_7,5,4,1
VAIPE_P_525_0,6,4,2
VAIPE_P_525_1,6,4,2
VAIPE_P_525_2,6,4,2
VAIPE_P_525_3,6,4,2
VAIPE_P_525_4,6,4,2
VAIPE_P_525_5,6,4,2
VAIPE_P_525_6,6,4,2
VAIPE_P_525_7,6,4,2
VAIPE_P_526_0,7,3,4
VAIPE_P_526_1,7,3,4
VAIPE_P_526_2,6,2,4
VAIPE_P_526_3,6,2,4
VAIPE_P_526_4,6,2,4
VAIPE_P_526_5,6,2,4
VAIPE_P_526_6,7,3,4
VAIPE_P_526_7,7,3,4
VAIPE_P_527_0,2,2,0
VAIPE_P_528_0,2,2,0
VAIPE_P_529_0,2,2,0
VAIPE_P_52_0,4,2,2
VAIPE_P_52_1,4,2,2
VAIPE_P_531_1,2,2,0
VAIPE_P_531_4,2,2,0
VAIPE_P_531_5,2,2,0
VAIPE_P_531_7,2,2,0
VAIPE_P_532_0,4,4,0
VAIPE_P_532_1,3,3,0
VAIPE_P_533_0,4,4,0
VAIPE_P_533_1,4,4,0
VAIPE_P_534_0,3,3,0
VAIPE_P_534_1,3,3,0
VAIPE_P_534_2,3,3,0
VAIPE_P_534_3,3,3,0
VAIPE_P_535_0,2,2,0
VAIPE_P_535_1,4,4,0
VAIPE_P_535_2,2,2,0
VAIPE_P_535_3,3,3,0
VAIPE_P_536_0,4,4,0
VAIPE_P_536_1,4,4,0
VAIPE_P_536_2,3,3,0
VAIPE_P_536_3,3,3,0
VAIPE_P_537_0,3,3,0
VAIPE_P_537_1,3,3,0
VAIPE_P_537_2,2,2,0
VAIPE_P_537_3,3,3,0
VAIPE_P_538_0,3,3,0
VAIPE_P_538_1,4,4,0
VAIPE_P_538_2,3,3,0
VAIPE_P_538_3,4,4,0
VAIPE_P_539_0,2,2,0
VAIPE_P_539_1,3,3,0
VAIPE_P_539_2,4,4,0
VAIPE_P_539_3,4,4,0
VAIPE_P_539_4,4,4,0
VAIPE_P_539_5,3,3,0
VAIPE_P_539_6,4,4,0
VAIPE_P_539_7,4,4,0
VAIPE_P_53_0,4,2,2
VAIPE_P_53_1,4,2,2
VAIPE_P_53_2,4,2,2
VAIPE_P_53_3,4,2,2
VAIPE_P_53_4,4,2,2
VAIPE_P_53_5,4,2,2
VAIPE_P_53_6,4,2,2
VAIPE_P_540_0,3,3,0
VAIPE_P_540_11,3,3,0
VAIPE_P_540_12,3,3,0
VAIPE_P_540_13,3,3,0
VAIPE_P_540_2,3,3,0
VAIPE_P_540_3,3,3,0
VAIPE_P_540_5,3,3,0
VAIPE_P_540_8,3,3,0
VAIPE_P_541_0,5,4,1
VAIPE_P_541_1,5,4,1
VAIPE_P_541_2,5,4,1
VAIPE_P_541_3,5,4,1
VAIPE_P_541_4,5,4,1
VAIPE_P_541_5,5,4,1
VAIPE_P_541_6,5,4,1
VAIPE_P_541_7,5,4,1
VAIPE_P_542_0,3,3,0
VAIPE_P_542_1,3,3,0
VAIPE_P_542_2,2,2,0
VAIPE_P_542_3,3,3,0
VAIPE_P_542_4,2,2,0
VAIPE_P_543_0,3,3,0
VAIPE_P_543_1,3,3,0
VAIPE_P_543_2,3,3,0
VAIPE_P_543_3,3,3,0
VAIPE_P_543_4,2,2,0
VAIPE_P_544_0,3,3,0
VAIPE_P_544_1,2,2,0
VAIPE_P_544_2,3,3,0
VAIPE_P_544_3,3,3,0
VAIPE_P_544_4,2,2,0
VAIPE_P_545_0,4,1,3
VAIPE_P_545_1,4,1,3
VAIPE_P_545_10,4,1,3
VAIPE_P_545_11,4,1,3
VAIPE_P_545_12,4,1,3
VAIPE_P_545_13,4,1,3
VAIPE_P_545_14,4,1,3
VAIPE_P_545_15,4,1,3
VAIPE_P_545_2,4,1,3
VAIPE_P_545_3,4,1,3
VAIPE_P_545_4,4,1,3
VAIPE_P_545_5,4,1,3
VAIPE_P_545_6,4,1,3
VAIPE_P_545_7,4,1,3
VAIPE_P_545_8,4,1,3
VAIPE_P_545_9,4,1,3
VAIPE_P_546_0,3,1,2
VAIPE_P_546_1,3,1,2
VAIPE_P_546_2,3,1,2
VAIPE_P_546_3,3,1,2
VAIPE_P_547_0,4,1,3
VAIPE_P_547_1,4,1,3
VAIPE_P_547_2,4,1,3
VAIPE_P_547_3,6,1,5
VAIPE_P_548_0,4,1,3
VAIPE_P_548_1,6,1,5
VAIPE_P_548_2,6,1,5
VAIPE_P_548_3,6,1,5
VAIPE_P_549_0,6,1,5
VAIPE_P_549_1,4,1,3
VAIPE_P_549_2,4,1,3
VAIPE_P_549_3,6,1,5
VAIPE_P_550_10,2,1,1
VAIPE_P_550_11,3,1,2
VAIPE_P_550_2,2,1,1
VAIPE_P_550_5,3,1,2
VAIPE_P_550_8,2,1,1
VAIPE_P_550_9,2,1,1
VAIPE_P_551_0,5,3,2
VAIPE_P_551_1,4,2,2
VAIPE_P_551_2,4,2,2
VAIPE_P_551_3,5,3,2
VAIPE_P_551_4,5,3,2
VAIPE_P_551_5,4,2,2
VAIPE_P_552_0,6,4,2
VAIPE_P_552_1,6,4,2
VAIPE_P_552_2,5,3,2
VAIPE_P_552_3,5,3,2
VAIPE_P_552_4,5,3,2
VAIPE_P_552_5,6,4,2
VAIPE_P_552_6,6,4,2
VAIPE_P_552_7,5,3,2
VAIPE_P_553_0,5,4,1
VAIPE_P_553_1,5,4,1
VAIPE_P_553_2,5,4,1
VAIPE_P_553_3,5,4,1
VAIPE_P_553_4,5,4,1
VAIPE_P_553_5,5,4,1
VAIPE_P_553_6,5,4,1
VAIPE_P_553_7,5,4,1
VAIPE_P_554_0,4,4,0
VAIPE_P_554_1,4,4,0
VAIPE_P_554_2,3,3,0
VAIPE_P_555_0,4,4,0
VAIPE_P_556_0,3,3,0
VAIPE_P_557_0,4,4,0
VAIPE_P_558_0,3,3,0
VAIPE_P_558_1,3,3,0
VAIPE_P_559_0,2,1,1
VAIPE_P_559_1,3,1,2
VAIPE_P_559_2,2,1,1
VAIPE_P_559_3,3,1,2
VAIPE_P_559_4,3,1,2
VAIPE_P_55_0,4,2,2
VAIPE_P_55_1,4,2,2
VAIPE_P_560_0,5,4,1
VAIPE_P_560_1,5,4,1
VAIPE_P_560_10,3,3,0
VAIPE_P_560_11,3,3,0
VAIPE_P_560_12,3,3,0
VAIPE_P_560_13,3,3,0
VAIPE_P_560_14,5,4,1
VAIPE_P_560_15,3,3,0
VAIPE_P_560_16,3,3,0
VAIPE_P_560_17,3,3,0
VAIPE_P_560_18,5,4,1
VAIPE_P_560_19,5,4,1
VAIPE_P_560_2,3,3,0
VAIPE_P_560_20,5,4,1
VAIPE_P_560_21,3,3,0
VAIPE_P_560_22,5,4,1
VAIPE_P_560_23,5,4,1
VAIPE_P_560_24,3,3,0
VAIPE_P_560_25,5,4,1
VAIPE_P_560_26,5,4,1
VAIPE_P_560_27,3,3,0
VAIPE_P_560_28,3,3,0
VAIPE_P_560_29,5,4,1
VAIPE_P_560_3,3,3,0
VAIPE_P_560_30,3,3,0
VAIPE_P_560_31,3,3,0
VAIPE_P_560_32,3,3,0
VAIPE_P_560_33,5,4,1
VAIPE_P_560_34,5,4,1
VAIPE_P_560_35,5,4,1
VAIPE_P_560_36,3,3,0
VAIPE_P_560_37,5,4,1
VAIPE_P_560_38,5,4,1
VAIPE_P_560_39,3,3,0
VAIPE_P_560_4,5,4,1
VAIPE_P_560_5,3,3,0
VAIPE_P_560_6,5,4,1
VAIPE_P_560_7,3,3,0
VAIPE_P_560_8,5,4,1
VAIPE_P_560_9,5,4,1
VAIPE_P_561_0,3,3,0
VAIPE_P_561_1,3,3,0
VAIPE_P_561_2,3,3,0
VAIPE_P_561_3,3,3,0
VAIPE_P_561_4,3,3,0
VAIPE_P_561_5,3,3,0
VAIPE_P_561_6,3,3,0
VAIPE_P_562_0,4,4,0
VAIPE_P_562_1,4,4,0
VAIPE_P_563_0,3,2,1
VAIPE_P_563_1,3,2,1
VAIPE_P_563_2,3,2,1
VAIPE_P_563_3,3,2,1
VAIPE_P_563_4,3,2,1
VAIPE_P_563_5,3,2,1
VAIPE_P_563_6,3,2,1
VAIPE_P_563_7,3,2,1
VAIPE_P_563_8,3,2,1
VAIPE_P_563_9,3,2,1
VAIPE_P_564_0,3,2,1
VAIPE_P_564_1,3,2,1
VAIPE_P_564_2,3,2,1
VAIPE_P_564_3,3,2,1
VAIPE_P_564_4,3,2,1
VAIPE_P_564_5,3,2,1
VAIPE_P_564_6,3,2,1
VAIPE_P_564_7,3,2,1
VAIPE_P_564_8,3,2,1
VAIPE_P_564_9,3,2,1
